
        6699 atoms 
           2 atom types 
  -60.0000000       60.000000     xlo xhi 
  -60.0000000       60.000000     ylo yhi 
  -60.0000000       60.000000     zlo zhi 
 Atoms 

	1	1	0.000000000	0.000000000	0.000000000
	2	1	0.000000000	2.872608556	-0.251320683
	3	1	2.039000000	1.561964620	1.310643936
	4	2	2.039000000	1.310643936	-1.561964620
	5	1	-8.157000000	-26.860934611	-9.229067603
	6	1	-6.117000000	-28.171578547	-7.667102984
	7	1	-4.078000000	-26.860934611	-9.229067603
	8	2	-2.039000000	-28.171578547	-7.667102984
	9	1	0.000000000	-26.860934611	-9.229067603
	10	1	2.039000000	-28.171578547	-7.667102984
	11	1	4.078000000	-26.860934611	-9.229067603
	12	1	6.117000000	-28.171578547	-7.667102984
	13	1	8.157000000	-26.860934611	-9.229067603
	14	1	-12.235000000	-24.239003951	-12.353762887
	15	1	-10.196000000	-25.550290675	-10.791032223
	16	2	-8.157000000	-24.239003951	-12.353762887
	17	1	-6.117000000	-25.550290675	-10.791032223
	18	1	-6.117000000	-25.800968571	-13.664406823
	19	1	-4.078000000	-27.112255294	-12.101676159
	20	1	-4.078000000	-24.239003951	-12.353762887
	21	1	-2.039000000	-25.550290675	-10.791032223
	22	1	-2.039000000	-25.800968571	-13.664406823
	23	1	0.000000000	-27.112255294	-12.101676159
	24	2	0.000000000	-24.239003951	-12.353762887
	25	1	2.039000000	-25.550290675	-10.791032223
	26	1	2.039000000	-25.800968571	-13.664406823
	27	1	4.078000000	-27.112255294	-12.101676159
	28	2	4.078000000	-24.239003951	-12.353762887
	29	1	6.117000000	-25.550290675	-10.791032223
	30	1	6.117000000	-25.800968571	-13.664406823
	31	1	8.157000000	-24.239003951	-12.353762887
	32	1	10.196000000	-25.550290675	-10.791032223
	33	1	12.235000000	-24.239003951	-12.353762887
	34	1	-12.235000000	-21.617716079	-15.477692126
	35	1	-10.196000000	-22.928360015	-13.915727506
	36	1	-8.157000000	-24.490324634	-15.226371442
	37	1	-8.157000000	-21.617716079	-15.477692126
	38	1	-6.117000000	-22.928360015	-13.915727506
	39	1	-6.117000000	-23.179680698	-16.788336062
	40	1	-4.078000000	-24.490324634	-15.226371442
	41	2	-4.078000000	-21.617716079	-15.477692126
	42	1	-2.039000000	-22.928360015	-13.915727506
	43	1	-2.039000000	-23.179680698	-16.788336062
	44	1	0.000000000	-24.490324634	-15.226371442
	45	1	0.000000000	-21.617716079	-15.477692126
	46	1	2.039000000	-22.928360015	-13.915727506
	47	1	2.039000000	-23.179680698	-16.788336062
	48	1	4.078000000	-24.490324634	-15.226371442
	49	2	4.078000000	-21.617716079	-15.477692126
	50	1	6.117000000	-22.928360015	-13.915727506
	51	1	6.117000000	-23.179680698	-16.788336062
	52	1	8.157000000	-24.490324634	-15.226371442
	53	1	8.157000000	-21.617716079	-15.477692126
	54	1	10.196000000	-22.928360015	-13.915727506
	55	1	12.235000000	-21.617716079	-15.477692126
	56	1	-12.235000000	-18.996428206	-18.601621365
	57	2	-10.196000000	-20.307072143	-17.039656745
	58	1	-8.157000000	-21.869036762	-18.350300681
	59	1	-8.157000000	-18.996428206	-18.601621365
	60	1	-6.117000000	-20.307072143	-17.039656745
	61	1	-6.117000000	-20.558392826	-19.912265301
	62	1	-4.078000000	-21.869036762	-18.350300681
	63	1	-4.078000000	-18.996428206	-18.601621365
	64	1	-2.039000000	-20.307072143	-17.039656745
	65	2	-2.039000000	-20.558392826	-19.912265301
	66	1	0.000000000	-21.869036762	-18.350300681
	67	1	0.000000000	-18.996428206	-18.601621365
	68	2	2.039000000	-20.307072143	-17.039656745
	69	1	2.039000000	-20.558392826	-19.912265301
	70	1	4.078000000	-21.869036762	-18.350300681
	71	1	4.078000000	-18.996428206	-18.601621365
	72	1	6.117000000	-20.307072143	-17.039656745
	73	1	6.117000000	-20.558392826	-19.912265301
	74	1	8.157000000	-21.869036762	-18.350300681
	75	1	8.157000000	-18.996428206	-18.601621365
	76	1	10.196000000	-20.307072143	-17.039656745
	77	2	12.235000000	-18.996428206	-18.601621365
	78	2	-12.235000000	-16.375140334	-21.725550604
	79	1	-10.196000000	-17.685784270	-20.163585984
	80	1	-8.157000000	-19.247748890	-21.474229920
	81	1	-8.157000000	-16.375140334	-21.725550604
	82	1	-6.117000000	-17.685784270	-20.163585984
	83	1	-6.117000000	-17.937104954	-23.036194540
	84	1	-4.078000000	-19.247748890	-21.474229920
	85	1	-4.078000000	-16.375140334	-21.725550604
	86	1	-2.039000000	-17.685784270	-20.163585984
	87	1	-2.039000000	-17.937104954	-23.036194540
	88	1	0.000000000	-19.247748890	-21.474229920
	89	2	0.000000000	-16.375140334	-21.725550604
	90	1	2.039000000	-17.685784270	-20.163585984
	91	1	2.039000000	-17.937104954	-23.036194540
	92	1	4.078000000	-19.247748890	-21.474229920
	93	1	4.078000000	-16.375140334	-21.725550604
	94	1	6.117000000	-17.685784270	-20.163585984
	95	1	6.117000000	-17.937104954	-23.036194540
	96	1	8.157000000	-19.247748890	-21.474229920
	97	1	8.157000000	-16.375140334	-21.725550604
	98	1	10.196000000	-17.685784270	-20.163585984
	99	1	12.235000000	-16.375140334	-21.725550604
	100	1	-10.196000000	-15.063853610	-23.288281268
	101	1	-8.157000000	-13.753209674	-24.850245887
	102	2	-6.117000000	-15.063853610	-23.288281268
	103	1	-4.078000000	-16.625818230	-24.598925204
	104	1	-4.078000000	-13.753209674	-24.850245887
	105	2	-2.039000000	-15.063853610	-23.288281268
	106	2	0.000000000	-16.625818230	-24.598925204
	107	1	0.000000000	-13.753209674	-24.850245887
	108	2	2.039000000	-15.063853610	-23.288281268
