
        6699 atoms 
           2 atom types 
  -60.0000000       60.000000     xlo xhi 
  -60.0000000       60.000000     ylo yhi 
  -60.0000000       60.000000     zlo zhi 
 Atoms 

	1	1	0.000000000	0.000000000	0.000000000
	2	1	0.000000000	-2.039000000	2.039000000
	3	1	2.039000000	-2.039000000	-0.000000000
	4	1	2.039000000	0.000000000	2.039000000
	5	1	-8.157000000	26.509000000	-10.196000000
	6	1	-6.117000000	26.509000000	-12.235000000
	7	2	-4.078000000	26.509000000	-10.196000000
	8	2	-2.039000000	26.509000000	-12.235000000
	9	1	0.000000000	26.509000000	-10.196000000
	10	1	2.039000000	26.509000000	-12.235000000
	11	1	4.078000000	26.509000000	-10.196000000
	12	2	6.117000000	26.509000000	-12.235000000
	13	1	8.157000000	26.509000000	-10.196000000
	14	2	-12.235000000	26.509000000	-6.117000000
	15	1	-10.196000000	26.509000000	-8.157000000
	16	1	-8.157000000	26.509000000	-6.117000000
	17	1	-6.117000000	26.509000000	-8.157000000
	18	2	-6.117000000	28.548000000	-6.117000000
	19	1	-4.078000000	28.548000000	-8.157000000
	20	2	-4.078000000	26.509000000	-6.117000000
	21	1	-2.039000000	26.509000000	-8.157000000
	22	2	-2.039000000	28.548000000	-6.117000000
	23	2	0.000000000	28.548000000	-8.157000000
	24	1	0.000000000	26.509000000	-6.117000000
	25	2	2.039000000	26.509000000	-8.157000000
	26	1	2.039000000	28.548000000	-6.117000000
	27	2	4.078000000	28.548000000	-8.157000000
	28	2	4.078000000	26.509000000	-6.117000000
	29	2	6.117000000	26.509000000	-8.157000000
	30	1	6.117000000	28.548000000	-6.117000000
	31	2	8.157000000	26.509000000	-6.117000000
	32	1	10.196000000	26.509000000	-8.157000000
	33	2	12.235000000	26.509000000	-6.117000000
	34	1	-12.235000000	26.509000000	-2.039000000
	35	1	-10.196000000	26.509000000	-4.078000000
	36	2	-8.157000000	28.548000000	-4.078000000
	37	2	-8.157000000	26.509000000	-2.039000000
	38	2	-6.117000000	26.509000000	-4.078000000
	39	2	-6.117000000	28.548000000	-2.039000000
	40	1	-4.078000000	28.548000000	-4.078000000
	41	2	-4.078000000	26.509000000	-2.039000000
	42	1	-2.039000000	26.509000000	-4.078000000
	43	2	-2.039000000	28.548000000	-2.039000000
	44	2	0.000000000	28.548000000	-4.078000000
	45	2	0.000000000	26.509000000	-2.039000000
	46	2	2.039000000	26.509000000	-4.078000000
	47	2	2.039000000	28.548000000	-2.039000000
	48	2	4.078000000	28.548000000	-4.078000000
	49	2	4.078000000	26.509000000	-2.039000000
	50	1	6.117000000	26.509000000	-4.078000000
	51	2	6.117000000	28.548000000	-2.039000000
	52	2	8.157000000	28.548000000	-4.078000000
	53	1	8.157000000	26.509000000	-2.039000000
